gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,qvalue,tf_family
ENSDARG00000102976,22.3849128893563,-1.946711248340643,0.8091921785160557,-2.405746496352247,0.0161394597876916,0.0584113948816207,uncx,0.0238864004857836,Homeobox
ENSDARG00000025891,19.5610755552604,-2.437201557984252,1.0131175234329604,-2.4056454474558553,0.0161439241510406,0.0584178158539991,shox,0.023889026239167,Homeobox
ENSDARG00000102455,5.887783336606167,-5.497750096139652,2.2891637036545336,-2.4016413013026434,0.0163217041357721,0.0589138639142773,znf1133,0.024091877115302,zf-C2H2
ENSDARG00000025847,21.56711305114285,1.3012087028985169,0.5422511530458909,2.3996421134182357,0.0164111081386663,0.059138269703143,sox12,0.0241836442534612,HMG
ENSDARG00000037324,21.181478742673864,-1.6866257319071476,0.7099463133813337,-2.375708838988237,0.0175152776457257,0.0621856886332662,klhl17,0.0254298372122222,ZBTB
ENSDARG00000070843,13.316740863116932,-2.527123519645123,1.0642055938199166,-2.374657241345754,0.0175652528753465,0.0623148940023117,arid3a,0.0254826736698378,ARID
ENSDARG00000069252,20.360001371310712,-2.1408874296273934,0.905583811825382,-2.364096400212824,0.0180741088587218,0.063672821847363,mixl1,0.0260379764220393,Homeobox
ENSDARG00000109202,96.96232002402516,1.8561956678596232,0.7877026173110194,2.3564675641120996,0.0184496788257399,0.0645560386240641,BX324216.3,0.0263991537177845,zf-C2H2
ENSDARG00000105692,45.69605309218165,1.1905817520530375,0.5056421226927352,2.3545936911124814,0.0185429685285073,0.0648302304937266,CABZ01069022.1,0.0265112800729584,zf-C2H2
ENSDARG00000078191,34.05432445673951,1.147862750151725,0.4883639377403259,2.3504248808028683,0.0187519922900554,0.0653610774604421,zbtb46,0.0267283614021978,ZBTB
ENSDARG00000014626,40.575397218885875,1.402927255666635,0.5989375311532861,2.342359900147222,0.0191622267398513,0.0664390473664172,dlx3b,0.0271691798578763,Homeobox
ENSDARG00000056647,148.07232154744585,-1.1124115378377748,0.4763898895722837,-2.3350863697727284,0.0195389092219966,0.0673792939106965,klhl3,0.0275536785598427,ZBTB
ENSDARG00000045681,180.8297344086696,-1.003948052154496,0.4300914047412713,-2.3342667188581405,0.0195817602666627,0.0674799258984581,irf5,0.0275948303927381,IRF
ENSDARG00000062106,10.605378556758136,-3.4775992141407532,1.4978192247158364,-2.3217749891015833,0.0202450546570774,0.0692490983546509,klf5b,0.0283183050144739,zf-C2H2
ENSDARG00000091869,133.43009207811778,-1.3603671999398956,0.5863656841534494,-2.3199979751609976,0.0203409868737904,0.0694722444108775,zgc_162958,0.028409557005231,zf-C2H2
ENSDARG00000111998,5.4924062995074205,3.035210048695568,1.3138293142708606,2.3102011925955748,0.0208770180592597,0.0709681351216069,znf1099,0.0290212774524462,zf-C2H2
ENSDARG00000094484,10.88950266223543,1.574016754301204,0.681400851187428,2.3099718052278315,0.0208897151256933,0.0709888657869513,si_ch211-162i8.4,0.0290297549246202,zf-C2H2
ENSDARG00000053650,5.025298140402886,-5.26800202003618,2.2913186430667833,-2.2991136723722096,0.0214984853259291,0.0724232646517899,foxb1b,0.0296163292704533,Fork head
ENSDARG00000062165,46.6915124380329,2.194040743082988,0.9552865569870446,2.2967357041042744,0.0216338513572682,0.0727324790560581,tub,0.0297427775278745,Tub
ENSDARG00000062445,3.719875488238901,-4.05424580428051,1.7769432174161557,-2.281584332320854,0.0225138925922931,0.0747422684056942,pias1b,0.0305646485582576,zf-MIZ
ENSDARG00000079699,27.103719545223548,1.0926635585746494,0.4791989877385441,2.2801875348927445,0.0225965683159395,0.0749022257641011,zgc_162612,0.0306300605473275,Fork head
ENSDARG00000075713,7.124308489753236,-4.209470545842925,1.8502064620588392,-2.275135576577106,0.022897798062692,0.0755776994879703,shox2,0.0309062846628219,Homeobox
ENSDARG00000027933,34.67233231508707,1.0848691060707245,0.47844695153502,2.267480443944928,0.0233608922202212,0.0767051603428495,glis1b,0.0313673416460743,zf-C2H2
ENSDARG00000035398,808.8742083185525,1.0775648842080985,0.4755472868184137,2.265946866014953,0.0234546366696171,0.0769129319360821,enc1,0.031452306497463,ZBTB
ENSDARG00000104144,7.390608334514727,-2.8222683821470476,1.24833255769208,-2.2608305493248237,0.0237697520900817,0.0776647858314964,si_dkey-68o6.8,0.0317597650556614,SAND
ENSDARG00000102959,67.73510761683141,-1.2992431132019913,0.5753780231463159,-2.258068714716272,0.0239413757547197,0.0780493881569942,zgc_171220,0.031917041990979,zf-C2H2
ENSDARG00000058008,4.932835353165827,-5.242755234517625,2.323368448288862,-2.2565319927533936,0.0240373340274616,0.0782447471752854,six3a,0.0319969309194812,Homeobox
ENSDARG00000087530,298.17507142043763,-1.0910871377010998,0.4858078255432533,-2.2459233473256517,0.0247089181383113,0.0799276266011366,wu_fe05a04,0.03268511739434,zf-C2H2
ENSDARG00000014480,15.529768223796834,-1.9235411109054197,0.859856768416711,-2.2370482870621737,0.0252831842653852,0.0813610471729164,nr6a1b,0.033271291682961,GCNF-like
ENSDARG00000056012,9.618090636856552,-4.814680243964696,2.1749062379790858,-2.2137415213073632,0.0268465649060162,0.0849567410280011,eve1,0.034741692854186,Homeobox
ENSDARG00000037383,19.02472624373384,-1.2951674139945082,0.5853931292963622,-2.2124745733713835,0.0269338911800863,0.0851586265252729,pax5,0.0348242506812997,PAX
ENSDARG00000100896,21.225702322581657,2.287772264067541,1.039707488574991,2.200399909789176,0.0277785342316258,0.0871062629371489,znf973,0.0356207052674134,zf-C2H2
ENSDARG00000036254,6.6280808781787774,-2.258121383351408,1.0266639356305296,-2.19947473071076,0.0278441839948988,0.0872743151629948,hoxa13b,0.0356894275223299,Homeobox
ENSDARG00000059226,66.37850077922504,-1.1485027524343496,0.5224285515277602,-2.198392008009007,0.0279211827320488,0.0874525433472436,zbtb8a,0.0357623110717717,ZBTB
ENSDARG00000055359,22.838354386514258,-2.5708025234712246,1.170046289181151,-2.1971801861534757,0.0280075800980631,0.0876725676559668,sp100.1,0.0358522864740956,SAND
ENSDARG00000044038,158.6958268732045,-1.379259184060182,0.6323704982911377,-2.181093501020953,0.0291765014437283,0.0903032680801826,zbtb2a,0.0369280691020963,ZBTB
ENSDARG00000110323,17.983036286933398,-1.6452301628675958,0.7594561613577637,-2.166326704001237,0.0302862305113405,0.0928906067166326,znf986,0.0379861196243932,zf-C2H2
ENSDARG00000094109,15.377404067816494,1.853089917388011,0.8553865878205541,2.166377102205346,0.0302823822405372,0.0928906067166326,znf1168,0.0379861196243932,zf-C2H2
ENSDARG00000074906,35.48697434245149,1.0991572463704655,0.5098904640930643,2.1556732745051876,0.0311091864510981,0.0946924563758895,znf831,0.038722957062763,zf-C2H2
ENSDARG00000089697,30.71883214506013,-1.556663833164976,0.7256972782338583,-2.145059489479491,0.0319480908713957,0.0966498736796263,nfe2l2b,0.0395234113872937,TF_bZIP
ENSDARG00000090387,5.4804187889491125,-3.809231438314474,1.7914913238840835,-2.1262907542615292,0.0334790574196056,0.0999846648581924,onecut2,0.0408871206051462,CUT
ENSDARG00000034043,71.50217003871875,1.130862910543852,0.5319024223143478,2.126072119813596,0.0334972549528781,0.0999846648581924,irx5a,0.0408871206051462,Homeobox
ENSDARG00000091029,10.306006974788104,-2.4501581121955325,1.1538762960947262,-2.123414893336529,0.0337191002717065,0.1004588652493642,phox2bb,0.0410810372283838,Homeobox
ENSDARG00000016854,17.837876695955654,-2.965098891751506,1.3963637359763608,-2.1234430652685634,0.0337167416922874,0.1004588652493642,neurod2,0.0410810372283838,bHLH
ENSDARG00000116139,25.752902422566724,-2.834104249571357,1.347881909243004,-2.1026354238725875,0.0354976508944949,0.1043638626014024,cdx1b,0.0426779230900508,Homeobox
ENSDARG00000061509,114.3256238581251,-1.060510939348399,0.5046921318184664,-2.101302700177335,0.0356144028854774,0.1046132755886927,tbx3b,0.0427799165198062,T-box
ENSDARG00000002707,8.795617536849589,-2.403393503576992,1.1470946343273911,-2.0952007198484046,0.0361531533203374,0.1056331706608084,her11,0.0431969862062159,bHLH
ENSDARG00000069957,59.635290522413115,-1.344533624814755,0.6419555228283724,-2.0944342357098433,0.0362213156868894,0.1057469575343916,zgc_162936,0.0432435175180934,zf-C2H2
ENSDARG00000102240,9.59879029607978,1.5167621517369398,0.7249492472568418,2.0922321907033683,0.0364177502013245,0.1061506075794613,CU695223.1,0.0434085837119787,zf-C2H2
ENSDARG00000037760,34.70261912962586,-1.3365953269274955,0.638978962150501,-2.091767344622972,0.0364593328717721,0.1061848730298459,uncx4.1,0.0434225960168101,Homeobox
ENSDARG00000074030,10.139585160667114,-2.5560995428658995,1.2230014254007164,-2.0900217201532647,0.0366158486361251,0.1064551015040108,myt1a,0.0435331016051401,zf-C2HC
ENSDARG00000039116,124.74425148877754,-3.5830596042183065,1.721325558662954,-2.0815699773850227,0.0373817660905617,0.1081893976618084,nr5a5,0.0442423141255749,SF-like
ENSDARG00000069552,4.006421065631343,-4.940841523697732,2.378803177625316,-2.077028301530192,0.0377989471830123,0.1090624685196802,atoh7,0.0445993424109952,bHLH
ENSDARG00000101959,11.40460523968662,-2.3890665945934253,1.151141027819429,-2.075390014652645,0.0379504028827956,0.1093686793098748,etv1,0.0447245623887492,ETS
ENSDARG00000100196,52.15430223553822,1.141799935087963,0.5506255978996549,2.073641217268731,0.0381126442535647,0.1097172912222445,znf1160,0.0448671216234645,zf-C2H2
ENSDARG00000086892,23.904815420383805,-2.391021115327464,1.1686870231267876,-2.045903709044666,0.0407658453596697,0.1153394569361862,erfl1,0.0471662158689079,ETS
ENSDARG00000069796,70.9650188373673,1.078680431764872,0.5273560809172106,2.045449878739928,0.0408105257742132,0.1154207563411096,znf1124,0.0471994619529843,zf-C2H2
ENSDARG00000099070,6.558881910900538,-1.7797501111778915,0.871588832481958,-2.0419606640780734,0.0411554333915225,0.1162145950711198,FP074867.1,0.0475240895340338,zf-C2H2
ENSDARG00000103441,3.4288234843543446,-3.2407429382287294,1.5935213436729831,-2.033699109896443,0.0419819419692787,0.1180725126101396,znf1060,0.0482838550300732,zf-C2H2
ENSDARG00000096041,4.217851666434779,-5.015861042033524,2.471769381641301,-2.029259314921564,0.0424318849196892,0.1189867962727846,si_ch211-162i8.2,0.0486577366291655,zf-C2H2
ENSDARG00000094725,25.975188070701968,-1.7757094237476427,0.8773883885396588,-2.0238579025454917,0.0429847744827338,0.1201460133727077,si_ch211-284e13.5,0.0491317798180817,zf-C2H2
ENSDARG00000068580,62.78533120885538,-1.756763446794131,0.8693861225921327,-2.0206941439969435,0.0433114364159153,0.1207395348629047,glis1a,0.0493744908856825,zf-C2H2
ENSDARG00000103589,89.0569478429407,-1.512696092204277,0.7511764860685336,-2.013769227683554,0.0440337679262124,0.1221191916369992,gata6,0.0499386793339421,zf-GATA
